source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
StockNews.com,Riddhima Chakraborty,4 Under the Radar Metaverse Stocks to Add to Your Watchlist,"While the forthcoming interest rate hikes could disrupt the tech sector's near-term performance, the potential of the metaverse to change the tech landscape is helping this sector garner immense investor...",https://stocknews.com/news/tcehy-shop-snap-mtch-4-under-the-radar-metaverse-stocks-to-add-to-your/,https://assets.entrepreneur.com/providers/stocknews/hero-image-stocknews-415750.jpeg,2022-01-28T15:20:10Z,"While the forthcoming interest rate hikes could disrupt the tech sector's near-term performance, the potential of the metaverse to change the tech landscape is helping this sector garner immense inve… [+6607 chars]",Helping,,,POSITIVE,0.9978294968605042
Zacks.com,Zacks Equity Research,Mastercard (MA) Unveils Solution to Speed Up Supplier Payments,Mastercard (MA) launches the Mastercard Track Instant Pay solution with an aim to ensure speedy business payments helping both buyers and suppliers and bolster its B2B products and services suite.,http://www.zacks.com/stock/news/1857113/mastercard-ma-unveils-solution-to-speed-up-supplier-payments?cid=CS-ENTREPRENEUR-FT-analyst_blog|company_news_-_finance_sector-1857113,https://assets.entrepreneur.com/providers/zacks/hero-image-zacks-415081.jpeg,2022-01-25T19:30:00Z,"Mastercard IncorporatedMA recently introduced an innovative virtual card solution Mastercard Track Instant Pay to ensure accelerated and seamless business payments, thereby benefiting buyers and supp… [+6305 chars]",Helping,,,POSITIVE,0.9946991205215454
The Guardian,Reuters,US trial begins for ex-Goldman Sachs banker accused in 1MDB scandal,Roger Ng pleads not guilty to helping to launder millions of dollars looted from Malaysian sovereign wealth fundOpening statements are expected to take place on Monday in the US corruption trial of a former Goldman Sachs banker charged with helping to launder…,https://amp.theguardian.com/world/2022/feb/14/1mdb-goldman-sachs-roger-ng-corruption-trial,https://i.guim.co.uk/img/media/896443dd782efa0d0af672805e756eeb53871957/0_0_3607_2164/master/3607.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=ca76ceeef3a58e7bbb13c888fc152ca3,2022-02-14T13:44:06Z,Opening statements are expected to take place on Monday in the US corruption trial of a former Goldman Sachs banker charged with helping to launder hundreds of millions of dollars looted from Malaysi… [+1257 chars],Helping,,,NEGATIVE,0.9908391833305359
The Guardian,Sophie Goddard,"‘Vaccinations work, I encourage people to have them’: the army veteran helping his community to get boosted","Nigel Jones, an emergency medical technician, has spent 41 years working for the army and the emergency services. Here, he explains why what he saw during the pandemic prompted him, along with other military veterans, to lend his skills to the Covid-19 vaccin…",https://amp.theguardian.com/all-in-all-together/2022/jan/21/vaccinations-work-i-encourage-people-to-have-them-the-army-veteran-helping-his-community-to-get-boosted,https://i.guim.co.uk/img/media/9aaf82b9730ad55b5add1b716ec3365a51920e91/0_377_6932_4159/master/6932.jpg?width=700&quality=85&auto=format&fit=max&s=60e48dd3594503370ada2ba1c4fe66a2,2022-01-21T11:19:38Z,"Nigel Jones is no stranger to emergency situations. After nearly 11 years in the Royal Signals, followed by 24 years in the fire service, Jones, from Penperlleni in Monmouthshire, now works as a full… [+7362 chars]",Helping,,,POSITIVE,0.9946916699409485
The Guardian,"April England-Albright, Cliff Albright and LaTosha Brown","The US supreme court is helping consolidate white political power in America | April England-Albright, Cliff Albright, LaTosha Brown","By upholding Alabama’s gerrymandered districts, the supreme court is laying the groundwork for ending voting rights and political power for Black people Tuesday’s US supreme court decision, Merrill v Milligan, which upheld Alabama’s racially gerrymandered con…",https://amp.theguardian.com/commentisfree/2022/feb/10/the-us-supreme-court-is-helping-consolidate-white-political-power-in-america,https://i.guim.co.uk/img/media/a3a083de4e09bd21bbef49a4a39befabdbc22752/0_265_4000_2402/master/4000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=aeff8dd5507d601b79b09e242dfa7b58,2022-02-10T14:49:51Z,"Tuesdays US supreme court decision, Merrill v Milligan, which upheld Alabamas racially gerrymandered congressional map, is reminiscent of the holding in the supreme courts 1857 Dred Scott decision: T… [+6780 chars]",Helping,,,POSITIVE,0.9254699945449829
The Guardian,"Sirin Kale, the Guardian Angel","‘If she has a problem, she comes to me’: the retired care worker helping to fight local loneliness","Margaret Shiplee sealed her commitment to her Suffolk community by joining a befriending scheme. So we treated her with some flowers When Margaret Shiplee retired from her job as a homecare worker for people with special needs 15 years ago, she was at a loss.…",https://amp.theguardian.com/lifeandstyle/2022/jan/29/if-she-has-a-problem-she-comes-to-me-the-retired-care-worker-helping-to-fight-local-loneliness,https://i.guim.co.uk/img/media/5b01961658ae4d67ca55fac6391ccb308d77fa71/0_220_6589_3954/master/6589.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=1e2c631891767e226c3d785eab83b64a,2022-01-29T11:00:01Z,"When Margaret Shiplee retired from her job as a homecare worker for people with special needs 15 years ago, she was at a loss. I thought, oh God I have to do something now, she says. If I stopped doi… [+4830 chars]",Helping,,,POSITIVE,0.9517321586608887
Engadget,Igor Bonifacic,Microsoft shuts down AltspaceVR's social hubs to combat harassment,"Microsoft is making a handful of changes
 to AltspaceVR
 to combat harassment within the virtual reality app. As of today, the company has removed the Campfire, News and Entertainment Commons social spaces. Those were hubs where AltspaceVR users could freel…",https://www.engadget.com/microsoft-altspace-vr-safety-changes-172513629.html,https://s.yimg.com/os/creatr-uploaded-images/2022-02/1beac560-8f4c-11ec-97f6-707c11d964e0,2022-02-16T17:25:13Z,"Microsoft is making a handful of changes
 to AltspaceVR
 to combat harassment within the virtual reality app. As of today, the company has removed the Campfire, News and Entertainment Commons socia… [+1792 chars]",Helping,,,NEGATIVE,0.9759212136268616
BBC News,,Using the sun to fight food waste,How a solar dryer saves food from rotting and empowers rural women.,https://www.bbc.co.uk/news/av/stories-60347736,https://ichef.bbci.co.uk/news/1024/branded_news/134AE/production/_123222097_p0bnfxmx.jpg,2022-02-13T00:14:10Z,"Hundreds of millions of tonnes of food go to waste every year. Often its because farmers can't sell produce that doesn't look right. 
But in India solar dryers are helping to stop waste - and the jo… [+163 chars]",Helping,,,POSITIVE,0.9995535016059875
Boing Boing,Jason Weisberger,"Furries respond to a bigoted mayor by helping fund Ridgeland, Mississippi's library","The mayor of Ridgeland declared that the city would be withholding its annual $110k of funding towards the local library because of books. The specific books the mayor Gene McGee found ""sexually explicit"" were children's books that didn't conform to his ideas…",https://boingboing.net/2022/02/07/furries-respond-to-a-bigoted-mayor-by-helping-fund-ridgeland-mississippis-library.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2022/02/shutterstock_1891847965.jpg?fit=1000%2C667&ssl=1,2022-02-07T16:38:27Z,"The mayor of Ridgeland declared that the city would be withholding its annual $110k of funding towards the local library because of books. The specific books the mayor Gene McGee found ""sexually expl… [+2000 chars]",Helping,,,NEGATIVE,0.9997734427452087
VentureBeat,VB Staff,Report: How AI and ML optimize the diagnosis process in health care,"Medical diagnostics using AI and ML are expanding, and automation is helping to detect life-threatening conditions in their earliest stages.",https://venturebeat.com/2022/01/18/report-how-ai-and-ml-optimize-diagnosis-process-in-health-care/,https://venturebeat.com/wp-content/uploads/2022/01/GettyImages-1251551899-e1642523643912.jpg?w=1200&strip=all,2022-01-19T00:40:09Z,"Did you miss a session from the Future of Work Summit? Head over to our Future of Work Summit on-demand library to stream.
A new report by CSA reveals that rapid developments in AI, ML, and data min… [+3095 chars]",Helping,,,POSITIVE,0.9995617270469666
Reuters,,SK Innovation expects stable refining margin; battery loss widens - Reuters,"South Korean energy group SK Innovation Co Ltd <a href=""https://www.reuters.com/companies/096770.KS"" target=""_blank"">(096770.KS)</a> reported a narrower fourth-quarter loss on Friday as refining margins improved in its oil business, helping offset a steep cos…",https://www.reuters.com/markets/us/sk-innovation-expects-stable-refining-margin-battery-loss-widens-2022-01-28/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=69,2022-01-28T05:29:00Z,"SEOUL, Jan 28 (Reuters) - South Korean energy group SK Innovation Co Ltd (096770.KS) reported a narrower fourth-quarter loss on Friday as refining margins improved in its oil business, helping offset… [+3014 chars]",Helping,,,NEGATIVE,0.985024094581604
Reuters,,Curling-A stone's throw from Scottish lochs to the heart of Asia - Reuters,"Hugh Millikin was once half a point away from being one of Australia's first Olympic curlers but is now tasked with helping the world's most populous region sweep onto the ice as the ""roaring game"" continues to pique interest around the globe.",https://www.reuters.com/lifestyle/sports/curling-a-stones-throw-scottish-lochs-heart-asia-2022-02-12/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=74,2022-02-12T10:45:00Z,"BEIJING, Feb 12 (Reuters) - Hugh Millikin was once half a point away from being one of Australia's first Olympic curlers but is now tasked with helping the world's most populous region sweep onto the… [+3261 chars]",Helping,,,POSITIVE,0.9993749260902405
Reuters,,Greece expected to sign off on key privatisation deals by year-end - source - Reuters,"Greece is set to sign off this year on a long-term concession for its longest highway and a gas company sale, helping it meet an annual 2.2 billion euro ($2.49 billion) revenue target from state assets, a Greek source close to the talks said on Monday.",https://www.reuters.com/world/europe/greece-expected-sign-off-key-privatisation-deals-by-year-end-source-2022-02-14/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=74,2022-02-14T13:54:00Z,"ATHENS, Feb 14 (Reuters) - Greece is set to sign off this year on a long-term concession for its longest highway and a gas company sale, helping it meet an annual 2.2 billion euro ($2.49 billion) rev… [+2302 chars]",Helping,,,POSITIVE,0.992989182472229
Reuters,,Pharma companies contest D.C. Circuit's revival of terror claims - Reuters,A group of major U.S. and European medical device and pharmaceutical companies on Thursday asked a U.S. appeals court to scrap its decision reviving a lawsuit that seeks to hold them liable for allegedly helping to fund acts of terrorism in Iraq against Ameri…,https://www.reuters.com/legal/litigation/pharma-companies-contest-dc-circuits-revival-terror-claims-2022-02-04/,https://www.reuters.com/resizer/BZEaHFuFkM4oeiPI-H6dRGHWP0s=/728x381/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QP3IMLF75BKH5G6OVWBH7EZUJI.jpg,2022-02-04T18:35:00Z,"<ul><li>
Summary</li><li>
Law firms</li><li>
Related documents</li></ul>
The company and law firm names shown above are generated automatically based on the text of the article. We are improving … [+2726 chars]",Helping,,,NEGATIVE,0.9897938966751099
Reuters,,"Apple poised for strong earnings despite supply constraints, Omicron - Reuters","Apple Inc <a href=""https://www.reuters.com/companies/AAPL.O"" target=""_blank"">(AAPL.O)</a> navigated pandemic-related supply chain issues better than rivals at the end of 2021, likely helping the iPhone maker surpass Wall Street revenue growth targets of 6%, s…",https://www.reuters.com/technology/apple-poised-strong-earnings-despite-supply-constraints-omicron-2022-01-26/,https://www.reuters.com/resizer/Q3PqLjSr-vgwV4z7ctDXWcZpZFY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/EEF6GPNQTNOCLMCSVE6LPXLT3A.jpg,2022-01-26T11:12:00Z,"Jan 26 (Reuters) - Apple Inc (AAPL.O) navigated pandemic-related supply chain issues better than rivals at the end of 2021, likely helping the iPhone maker surpass Wall Street revenue growth targets … [+3689 chars]",Helping,,,POSITIVE,0.9730782508850098
Reuters,,Major Gulf bourses end mixed in trade; Dubai index ends up 0.8% - Reuters,"Stock markets in the Middle East ended mixed on Tuesday, with a retreat in oil prices weighing on energy-heavy indexes, but the easing of geopolitical tensions helping other markets, with while Dubai's main index marking its best day in 10 sessions.",https://www.reuters.com/markets/stocks/major-gulf-bourses-end-mixed-trade-dubai-index-ends-up-08-2022-02-08/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=70,2022-02-08T13:19:00Z,"Feb 8 (Reuters) - Stock markets in the Middle East ended mixed on Tuesday, with a retreat in oil prices weighing on energy-heavy indexes, but the easing of geopolitical tensions helping other markets… [+1640 chars]",Helping,,,POSITIVE,0.9645901322364807
Reuters,,Rogue employee or Goldman scapegoat? Ex-banker's 1MDB corruption trial to kick off - Reuters,"A former Goldman Sachs <a href=""https://www.reuters.com/companies/GS.N"" target=""_blank"">(GS.N)</a> banker charged with helping to embezzle hundreds of millions of dollars from Malaysia's 1MDB sovereign wealth fund will go on trial in the United States next we…",https://www.reuters.com/markets/us/rogue-employee-or-goldman-scapegoat-ex-bankers-1mdb-corruption-trial-kick-off-2022-02-10/,https://www.reuters.com/resizer/L-JR8um5o2m2GzKVGklsUJfY3rE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/KLF4DEWU6ZJXFKQZISFWIL744M.jpg,2022-02-10T11:00:00Z,"NEW YORK, Feb 10 (Reuters) - A former Goldman Sachs (GS.N) banker charged with helping to embezzle hundreds of millions of dollars from Malaysia's 1MDB sovereign wealth fund will go on trial in the U… [+4945 chars]",Helping,,,NEGATIVE,0.8329421877861023
